customer_id,segment,fact_type,condition,expected_answer,model_answer,correct,verdict,context_n_char,context_text
cust_5074,pesado,last_entity,topk_estatico,ent_56,ent_56,True,correct,296,"## Contexto do cliente: cust_5074 (top-3 por frequência)
- ent_32 (6 interações) [support_ticket, view], último em ts=1702919450
- ent_56 (6 interações) [search, add_to_cart, purchase], último em ts=1703535200
- ent_24 (4 interações) [add_to_cart, search, support_ticket], último em ts=1700810240"
cust_5074,pesado,last_entity,hibrido_sob_demanda,ent_56,,False,malformed,520,"## Contexto do cliente: cust_5074
Canais com atividade encontrada: 2 (app, web)
Resumo de atividade (51 eventos totais): view: 15, search: 13, add_to_cart: 11, support_ticket: 9, purchase: 3

### Entidades mais relevantes (ranqueadas por PageRank personalizado)
- ent_4 (relevância=0.017): 4 eventos [view, add_to_cart, purchase], último em ts=1703443250
- ent_58 (relevância=0.014): 4 eventos [view, search], último em ts=1703075360
- ent_32 (relevância=0.012): 6 eventos [support_ticket, view], último em ts=1702919450"
cust_5074,pesado,last_entity,sessao_memoria,ent_56,ent_56,True,correct,539,"## Contexto do cliente: cust_5074 (turno 0)
Resumo de atividade (51 eventos totais): view: 15, search: 13, add_to_cart: 11, support_ticket: 9, purchase: 3

- ent_56 (relevância=0.052): estado mais recente = search em ts=1703535200 (havia também interações anteriores registradas)
- ent_32 (relevância=0.049): estado mais recente = support_ticket em ts=1702919450 (havia também interações anteriores registradas)
- ent_4 (relevância=0.048): estado mais recente = add_to_cart em ts=1703443250 (havia também interações anteriores registradas)"
cust_5074,pesado,last_entity,sessao_memoria_sem_clash,ent_56,ent_56,True,correct,669,"## Contexto do cliente: cust_5074 (turno 0)
Resumo de atividade (51 eventos totais): view: 15, search: 13, add_to_cart: 11, support_ticket: 9, purchase: 3

- ent_56 (relevância=0.052): search em ts=1703535200; add_to_cart em ts=1703300120; search em ts=1702485110; purchase em ts=1702484060; add_to_cart em ts=1701261200; view em ts=1700976770
- ent_32 (relevância=0.049): support_ticket em ts=1702919450; support_ticket em ts=1702454000; view em ts=1702259900; support_ticket em ts=1701643430; view em ts=1700805350; view em ts=1700501360
- ent_4 (relevância=0.048): add_to_cart em ts=1703443250; purchase em ts=1702855250; view em ts=1702244750; view em ts=1702021040"
cust_5351,pesado,last_entity,sem_retrieval,ent_10,,False,malformed,64,Nenhuma informação adicional sobre este cliente está disponível.
cust_5351,pesado,last_entity,contexto_completo,ent_10,ent_10,True,correct,8704,"Histórico completo de eventos do cliente cust_5351 (120 eventos):
- Evento: interação com ent_10 via purchase em ts=1703596970 (canal=web)
- Evento: interação com ent_21 via add_to_cart em ts=1703592800 (canal=app)
- Evento: interação com ent_37 via view em ts=1703579030 (canal=web)
- Evento: interação com ent_6 via search em ts=1703574170 (canal=app)
- Evento: interação com ent_6 via view em ts=1703553020 (canal=web)
- Evento: interação com ent_29 via add_to_cart em ts=1703536910 (canal=app)
- Evento: interação com ent_10 via view em ts=1703516990 (canal=app)
- Evento: interação com ent_52 via view em ts=1703454860 (canal=app)
- Evento: interação com ent_14 via view em ts=1703412260 (canal=app)
- Evento: interação com ent_9 via add_to_cart em ts=1703403620 (canal=app)
- Evento: interação com ent_6 via add_to_cart em ts=1703401400 (canal=web)
- Evento: interação com ent_33 via purchase em ts=1703390750 (canal=web)
- Evento: interação com ent_22 via view em ts=1703390000 (canal=app)
- Evento: interação com ent_29 via add_to_cart em ts=1703389730 (canal=web)
- Evento: interação com ent_21 via view em ts=1703363510 (canal=app)
- Evento: interação com ent_6 via search em ts=1703357300 (canal=app)
- Evento: interação com ent_41 via view em ts=1703337290 (canal=web)
- Evento: interação com ent_33 via search em ts=1703324570 (canal=app)
- Evento: interação com ent_58 via view em ts=1703312510 (canal=app)
- Evento: interação com ent_59 via add_to_cart em ts=1703282480 (canal=app)
- Evento: interação com ent_37 via support_ticket em ts=1703257070 (canal=app)
- Evento: interação com ent_8 via add_to_cart em ts=1703222150 (canal=app)
- Evento: interação com ent_58 via view em ts=1703211290 (canal=web)
- Evento: interação com ent_41 via add_to_cart em ts=1703180390 (canal=app)
- Evento: interação com ent_41 via view em ts=1703178830 (canal=app)
- Evento: interação com ent_37 via add_to_cart em ts=1703167670 (canal=web)
- Evento: interação com ent_9 via view em ts=1703165720 (canal=app)
- Evento: interação com ent_58 via search em ts=1703124560 (canal=app)
- Evento: interação com ent_58 via add_to_cart em ts=1703082110 (canal=app)
- Evento: interação com ent_8 via add_to_cart em ts=1703058500 (canal=web)
- Evento: interação com ent_50 via support_ticket em ts=1702975730 (canal=app)
- Evento: interação com ent_37 via search em ts=1702968830 (canal=app)
- Evento: interação com ent_50 via add_to_cart em ts=1702965890 (canal=app)
- Evento: interação com ent_33 via view em ts=1702955390 (canal=web)
- Evento: interação com ent_29 via search em ts=1702952060 (canal=web)
- Evento: interação com ent_21 via view em ts=1702942850 (canal=app)
- Evento: interação com ent_58 via add_to_cart em ts=1702929470 (canal=app)
- Evento: interação com ent_41 via add_to_cart em ts=1702906640 (canal=app)
- Evento: interação com ent_37 via search em ts=1702872680 (canal=web)
- Evento: interação com ent_6 via view em ts=1702851050 (canal=app)
- Evento: interação com ent_50 via add_to_cart em ts=1702844360 (canal=web)
- Evento: interação com ent_10 via search em ts=1702823270 (canal=web)
- Evento: interação com ent_10 via view em ts=1702802900 (canal=app)
- Evento: interação com ent_33 via search em ts=1702783640 (canal=web)
- Evento: interação com ent_6 via view em ts=1702744820 (canal=app)
- Evento: interação com ent_14 via view em ts=1702736690 (canal=app)
- Evento: interação com ent_20 via support_ticket em ts=1702718150 (canal=web)
- Evento: interação com ent_50 via view em ts=1702714070 (canal=web)
- Evento: interação com ent_37 via add_to_cart em ts=1702702820 (canal=app)
- Evento: interação com ent_37 via add_to_cart em ts=1702690580 (canal=app)
- Evento: interação com ent_38 via view em ts=1702685420 (canal=app)
- Evento: interação com ent_6 via add_to_cart em ts=1702678520 (canal=app)
- Evento: interação com ent_9 via view em ts=1702661900 (canal=app)
- Evento: interação com ent_10 via support_ticket em ts=1702659230 (canal=app)
- Evento: interação com ent_37 via view em ts=1702653380 (canal=web)
- Evento: interação com ent_33 via add_to_cart em ts=1702616090 (canal=app)
- Evento: interação com ent_8 via view em ts=1702608380 (canal=app)
- Evento: interação com ent_22 via add_to_cart em ts=1702607330 (canal=web)
- Evento: interação com ent_21 via view em ts=1702601570 (canal=web)
- Evento: interação com ent_22 via search em ts=1702574720 (canal=app)
- Evento: interação com ent_6 via view em ts=1702545860 (canal=app)
- Evento: interação com ent_59 via view em ts=1702545530 (canal=app)
- Evento: interação com ent_58 via add_to_cart em ts=1702487840 (canal=web)
- Evento: interação com ent_14 via purchase em ts=1702487390 (canal=app)
- Evento: interação com ent_29 via search em ts=1702469930 (canal=web)
- Evento: interação com ent_59 via add_to_cart em ts=1702466810 (canal=web)
- Evento: interação com ent_50 via view em ts=1702465280 (canal=web)
- Evento: interação com ent_25 via add_to_cart em ts=1702445120 (canal=web)
- Evento: interação com ent_33 via view em ts=1702440950 (canal=web)
- Evento: interação com ent_37 via add_to_cart em ts=1702430030 (canal=web)
- Evento: interação com ent_22 via view em ts=1702426490 (canal=web)
- Evento: interação com ent_21 via view em ts=1702409360 (canal=web)
- Evento: interação com ent_41 via search em ts=1702401260 (canal=web)
- Evento: interação com ent_50 via purchase em ts=1702341230 (canal=app)
- Evento: interação com ent_29 via search em ts=1702340990 (canal=web)
- Evento: interação com ent_33 via add_to_cart em ts=1702330490 (canal=app)
- Evento: interação com ent_59 via search em ts=1702314530 (canal=app)
- Evento: interação com ent_8 via view em ts=1702299080 (canal=app)
- Evento: interação com ent_59 via purchase em ts=1702293020 (canal=app)
- Evento: interação com ent_6 via view em ts=1702280570 (canal=web)
- Evento: interação com ent_22 via purchase em ts=1702250300 (canal=app)
- Evento: interação com ent_33 via purchase em ts=1702237850 (canal=web)
- Evento: interação com ent_8 via purchase em ts=1702233830 (canal=web)
- Evento: interação com ent_8 via purchase em ts=1702228130 (canal=app)
- Evento: interação com ent_50 via search em ts=1702205300 (canal=web)
- Evento: interação com ent_14 via search em ts=1702117040 (canal=app)
- Evento: interação com ent_50 via add_to_cart em ts=1702091750 (canal=web)
- Evento: interação com ent_9 via support_ticket em ts=1702065110 (canal=web)
- Evento: interação com ent_58 via add_to_cart em ts=1702061660 (canal=web)
- Evento: interação com ent_59 via view em ts=1702048700 (canal=app)
- Evento: interação com ent_59 via search em ts=1702008290 (canal=web)
- Evento: interação com ent_6 via purchase em ts=1701985280 (canal=web)
- Evento: interação com ent_59 via search em ts=1701970490 (canal=web)
- Evento: interação com ent_22 via support_ticket em ts=1701946880 (canal=app)
- Evento: interação com ent_6 via view em ts=1701910940 (canal=app)
- Evento: interação com ent_58 via purchase em ts=1701889730 (canal=app)
- Evento: interação com ent_22 via search em ts=1701878270 (canal=app)
- Evento: interação com ent_9 via view em ts=1701863600 (canal=app)
- Evento: interação com ent_41 via add_to_cart em ts=1701852530 (canal=app)
- Evento: interação com ent_8 via search em ts=1701843710 (canal=app)
- Evento: interação com ent_8 via search em ts=1701830480 (canal=app)
- Evento: interação com ent_29 via view em ts=1701827510 (canal=app)
- Evento: interação com ent_58 via view em ts=1701809210 (canal=app)
- Evento: interação com ent_33 via view em ts=1701808010 (canal=app)
- Evento: interação com ent_37 via purchase em ts=1701801530 (canal=app)
- Evento: interação com ent_33 via view em ts=1701799130 (canal=web)
- Evento: interação com ent_33 via purchase em ts=1701796070 (canal=app)
- Evento: interação com ent_37 via view em ts=1701783890 (canal=web)
- Evento: interação com ent_21 via view em ts=1701777410 (canal=web)
- Evento: interação com ent_10 via support_ticket em ts=1701772970 (canal=web)
- Evento: interação com ent_14 via view em ts=1701769820 (canal=web)
- Evento: interação com ent_10 via search em ts=1701765380 (canal=app)
- Evento: interação com ent_58 via add_to_cart em ts=1701762470 (canal=web)
- Evento: interação com ent_50 via view em ts=1701744320 (canal=web)
- Evento: interação com ent_9 via search em ts=1701735560 (canal=web)
- Evento: interação com ent_59 via search em ts=1701719990 (canal=app)
- Evento: interação com ent_10 via search em ts=1701718310 (canal=app)
- Evento: interação com ent_29 via search em ts=1701714020 (canal=app)
- Evento: interação com ent_37 via add_to_cart em ts=1701707210 (canal=app)
- Evento: interação com ent_27 via view em ts=1701688820 (canal=web)"
cust_5351,pesado,last_entity,topk_estatico,ent_10,,False,malformed,294,"## Contexto do cliente: cust_5351 (top-3 por frequência)
- ent_6 (22 interações) [view, search, add_to_cart], último em ts=1703574170
- ent_33 (20 interações) [view, search, purchase], último em ts=1703390750
- ent_50 (19 interações) [add_to_cart, support_ticket, view], último em ts=1702975730"
cust_5351,pesado,last_entity,hibrido_sob_demanda,ent_10,,False,malformed,540,"## Contexto do cliente: cust_5351
Canais com atividade encontrada: 2 (app, web)
Resumo de atividade (244 eventos totais): view: 92, add_to_cart: 58, search: 57, purchase: 21, support_ticket: 16

### Entidades mais relevantes (ranqueadas por PageRank personalizado)
- ent_37 (relevância=0.014): 19 eventos [view, add_to_cart, search], último em ts=1703579030
- ent_14 (relevância=0.013): 10 eventos [view, search, add_to_cart], último em ts=1703412260
- ent_33 (relevância=0.012): 20 eventos [view, search, purchase], último em ts=1703390750"
cust_5351,pesado,last_entity,sessao_memoria,ent_10,,False,malformed,529,"## Contexto do cliente: cust_5351 (turno 0)
Resumo de atividade (244 eventos totais): view: 92, add_to_cart: 58, search: 57, purchase: 21, support_ticket: 16

- ent_37 (relevância=0.051): estado mais recente = view em ts=1703579030 (havia também interações anteriores registradas)
- ent_33 (relevância=0.045): estado mais recente = purchase em ts=1703390750 (havia também interações anteriores registradas)
- ent_6 (relevância=0.042): estado mais recente = search em ts=1703574170 (havia também interações anteriores registradas)"
cust_5351,pesado,last_entity,sessao_memoria_sem_clash,ent_10,,False,malformed,1819,"## Contexto do cliente: cust_5351 (turno 0)
Resumo de atividade (244 eventos totais): view: 92, add_to_cart: 58, search: 57, purchase: 21, support_ticket: 16

- ent_37 (relevância=0.051): view em ts=1703579030; support_ticket em ts=1703257070; add_to_cart em ts=1703167670; search em ts=1702968830; search em ts=1702872680; add_to_cart em ts=1702702820; add_to_cart em ts=1702690580; view em ts=1702653380; add_to_cart em ts=1702430030; purchase em ts=1701801530; view em ts=1701783890; add_to_cart em ts=1701707210; view em ts=1701553520; add_to_cart em ts=1701310940; support_ticket em ts=1701122000; view em ts=1700999990; view em ts=1700385950; search em ts=1700241200; search em ts=1700218670
- ent_33 (relevância=0.045): purchase em ts=1703390750; search em ts=1703324570; view em ts=1702955390; search em ts=1702783640; add_to_cart em ts=1702616090; view em ts=1702440950; add_to_cart em ts=1702330490; purchase em ts=1702237850; view em ts=1701808010; view em ts=1701799130; purchase em ts=1701796070; search em ts=1701630860; purchase em ts=1701337250; add_to_cart em ts=1701088760; search em ts=1701061730; view em ts=1700953190; add_to_cart em ts=1700709350; view em ts=1700686160; search em ts=1700376830; view em ts=1700017880
- ent_6 (relevância=0.042): search em ts=1703574170; view em ts=1703553020; add_to_cart em ts=1703401400; search em ts=1703357300; view em ts=1702851050; view em ts=1702744820; add_to_cart em ts=1702678520; view em ts=1702545860; view em ts=1702280570; purchase em ts=1701985280; view em ts=1701910940; view em ts=1701513260; view em ts=1701492290; search em ts=1701441080; search em ts=1701311660; view em ts=1701013160; support_ticket em ts=1700638100; view em ts=1700567030; search em ts=1700338280; add_to_cart em ts=1700247920; view em ts=1700242820; search em ts=1700046440"
cust_5313,pesado,last_entity,sem_retrieval,ent_56,,False,malformed,64,Nenhuma informação adicional sobre este cliente está disponível.
cust_5313,pesado,last_entity,contexto_completo,ent_56,ent_56,True,correct,1805,"Histórico completo de eventos do cliente cust_5313 (24 eventos):
- Evento: interação com ent_4 via add_to_cart em ts=1703589740 (canal=web)
- Evento: interação com ent_37 via view em ts=1703046290 (canal=web)
- Evento: interação com ent_56 via search em ts=1703040860 (canal=web)
- Evento: interação com ent_56 via add_to_cart em ts=1702886840 (canal=web)
- Evento: interação com ent_37 via search em ts=1702861190 (canal=web)
- Evento: interação com ent_56 via purchase em ts=1702754180 (canal=web)
- Evento: interação com ent_2 via add_to_cart em ts=1702724420 (canal=web)
- Evento: interação com ent_56 via add_to_cart em ts=1702566650 (canal=web)
- Evento: interação com ent_37 via view em ts=1702517330 (canal=web)
- Evento: interação com ent_8 via view em ts=1702149560 (canal=web)
- Evento: interação com ent_36 via view em ts=1702004390 (canal=web)
- Evento: interação com ent_41 via support_ticket em ts=1701988760 (canal=web)
- Evento: interação com ent_57 via add_to_cart em ts=1701490490 (canal=web)
- Evento: interação com ent_8 via support_ticket em ts=1701268610 (canal=web)
- Evento: interação com ent_38 via view em ts=1701259490 (canal=web)
- Evento: interação com ent_14 via search em ts=1701177590 (canal=web)
- Evento: interação com ent_6 via add_to_cart em ts=1700864300 (canal=web)
- Evento: interação com ent_37 via search em ts=1700450900 (canal=web)
- Evento: interação com ent_47 via search em ts=1700382950 (canal=web)
- Evento: interação com ent_14 via purchase em ts=1700254520 (canal=web)
- Evento: interação com ent_2 via view em ts=1700202170 (canal=web)
- Evento: interação com ent_28 via view em ts=1700185850 (canal=web)
- Evento: interação com ent_43 via purchase em ts=1700146880 (canal=web)
- Evento: interação com ent_57 via add_to_cart em ts=1700124260 (canal=web)"
cust_5313,pesado,last_entity,topk_estatico,ent_56,ent_56,True,correct,264,"## Contexto do cliente: cust_5313 (top-3 por frequência)
- ent_37 (4 interações) [view, search], último em ts=1703046290
- ent_56 (4 interações) [add_to_cart, search, purchase], último em ts=1703040860
- ent_57 (2 interações) [add_to_cart], último em ts=1701490490"
cust_5313,pesado,last_entity,hibrido_sob_demanda,ent_56,ent_56,True,correct,511,"## Contexto do cliente: cust_5313
Canais com atividade encontrada: 1 (web)
Resumo de atividade (24 eventos totais): add_to_cart: 7, view: 7, search: 5, purchase: 3, support_ticket: 2

### Entidades mais relevantes (ranqueadas por PageRank personalizado)
- ent_37 (relevância=0.021): 4 eventos [view, search], último em ts=1703046290
- ent_56 (relevância=0.018): 4 eventos [add_to_cart, search, purchase], último em ts=1703040860
- ent_14 (relevância=0.014): 2 eventos [search, purchase], último em ts=1701177590"
cust_5313,pesado,last_entity,sessao_memoria,ent_56,ent_56,True,correct,477,"## Contexto do cliente: cust_5313 (turno 0)
Resumo de atividade (24 eventos totais): add_to_cart: 7, view: 7, search: 5, purchase: 3, support_ticket: 2

- ent_37 (relevância=0.065): estado mais recente = view em ts=1703046290 (havia também interações anteriores registradas)
- ent_56 (relevância=0.062): estado mais recente = search em ts=1703040860 (havia também interações anteriores registradas)
- ent_4 (relevância=0.031): estado mais recente = add_to_cart em ts=1703589740"
cust_5313,pesado,last_entity,sessao_memoria_sem_clash,ent_56,ent_56,True,correct,473,"## Contexto do cliente: cust_5313 (turno 0)
Resumo de atividade (24 eventos totais): add_to_cart: 7, view: 7, search: 5, purchase: 3, support_ticket: 2

- ent_37 (relevância=0.065): view em ts=1703046290; search em ts=1702861190; view em ts=1702517330; search em ts=1700450900
- ent_56 (relevância=0.062): search em ts=1703040860; add_to_cart em ts=1702886840; purchase em ts=1702754180; add_to_cart em ts=1702566650
- ent_4 (relevância=0.031): add_to_cart em ts=1703589740"
cust_2906,pesado,last_entity,sem_retrieval,ent_2,,False,malformed,64,Nenhuma informação adicional sobre este cliente está disponível.
cust_2906,pesado,last_entity,contexto_completo,ent_2,ent_2,True,correct,4539,"Histórico completo de eventos do cliente cust_2906 (62 eventos):
- Evento: interação com ent_2 via view em ts=1703575340 (canal=web)
- Evento: interação com ent_37 via support_ticket em ts=1703513930 (canal=web)
- Evento: interação com ent_7 via search em ts=1703454800 (canal=app)
- Evento: interação com ent_28 via purchase em ts=1703416850 (canal=web)
- Evento: interação com ent_42 via search em ts=1703396780 (canal=web)
- Evento: interação com ent_8 via add_to_cart em ts=1703327600 (canal=web)
- Evento: interação com ent_7 via view em ts=1703239610 (canal=app)
- Evento: interação com ent_46 via support_ticket em ts=1703143310 (canal=app)
- Evento: interação com ent_32 via add_to_cart em ts=1703077010 (canal=web)
- Evento: interação com ent_15 via view em ts=1703018960 (canal=app)
- Evento: interação com ent_42 via purchase em ts=1702988720 (canal=app)
- Evento: interação com ent_15 via support_ticket em ts=1702984010 (canal=web)
- Evento: interação com ent_38 via search em ts=1702947470 (canal=app)
- Evento: interação com ent_8 via search em ts=1702873880 (canal=web)
- Evento: interação com ent_37 via view em ts=1702791650 (canal=app)
- Evento: interação com ent_36 via purchase em ts=1702779170 (canal=app)
- Evento: interação com ent_14 via search em ts=1702712480 (canal=web)
- Evento: interação com ent_32 via view em ts=1702632560 (canal=web)
- Evento: interação com ent_50 via view em ts=1702600280 (canal=app)
- Evento: interação com ent_15 via view em ts=1702553900 (canal=web)
- Evento: interação com ent_7 via add_to_cart em ts=1702464860 (canal=app)
- Evento: interação com ent_20 via view em ts=1702426910 (canal=web)
- Evento: interação com ent_14 via support_ticket em ts=1702410890 (canal=app)
- Evento: interação com ent_32 via view em ts=1702363520 (canal=app)
- Evento: interação com ent_2 via purchase em ts=1702302740 (canal=app)
- Evento: interação com ent_8 via purchase em ts=1702270910 (canal=app)
- Evento: interação com ent_38 via view em ts=1702220180 (canal=web)
- Evento: interação com ent_14 via view em ts=1702125560 (canal=web)
- Evento: interação com ent_14 via support_ticket em ts=1702071260 (canal=app)
- Evento: interação com ent_14 via view em ts=1702042250 (canal=app)
- Evento: interação com ent_41 via add_to_cart em ts=1702024160 (canal=web)
- Evento: interação com ent_14 via view em ts=1701956270 (canal=app)
- Evento: interação com ent_12 via purchase em ts=1701883130 (canal=app)
- Evento: interação com ent_12 via add_to_cart em ts=1701763730 (canal=app)
- Evento: interação com ent_15 via view em ts=1701658670 (canal=web)
- Evento: interação com ent_7 via view em ts=1701617540 (canal=web)
- Evento: interação com ent_32 via view em ts=1701604070 (canal=app)
- Evento: interação com ent_38 via add_to_cart em ts=1701578510 (canal=web)
- Evento: interação com ent_38 via search em ts=1701562640 (canal=web)
- Evento: interação com ent_8 via view em ts=1701527510 (canal=app)
- Evento: interação com ent_50 via add_to_cart em ts=1701463040 (canal=web)
- Evento: interação com ent_12 via support_ticket em ts=1701393260 (canal=web)
- Evento: interação com ent_20 via view em ts=1701385760 (canal=web)
- Evento: interação com ent_20 via view em ts=1701353150 (canal=app)
- Evento: interação com ent_38 via view em ts=1701281720 (canal=web)
- Evento: interação com ent_41 via view em ts=1701207200 (canal=app)
- Evento: interação com ent_12 via purchase em ts=1701058910 (canal=web)
- Evento: interação com ent_32 via view em ts=1700948660 (canal=app)
- Evento: interação com ent_29 via purchase em ts=1700861690 (canal=app)
- Evento: interação com ent_8 via view em ts=1700732120 (canal=app)
- Evento: interação com ent_2 via search em ts=1700585960 (canal=app)
- Evento: interação com ent_41 via view em ts=1700539490 (canal=app)
- Evento: interação com ent_2 via add_to_cart em ts=1700538020 (canal=app)
- Evento: interação com ent_38 via add_to_cart em ts=1700526350 (canal=web)
- Evento: interação com ent_12 via purchase em ts=1700449070 (canal=web)
- Evento: interação com ent_32 via search em ts=1700395310 (canal=app)
- Evento: interação com ent_57 via support_ticket em ts=1700326310 (canal=app)
- Evento: interação com ent_47 via search em ts=1700150780 (canal=app)
- Evento: interação com ent_50 via support_ticket em ts=1700131670 (canal=web)
- Evento: interação com ent_25 via add_to_cart em ts=1700128070 (canal=app)
- Evento: interação com ent_2 via view em ts=1700106170 (canal=app)
- Evento: interação com ent_41 via add_to_cart em ts=1700026250 (canal=app)"
cust_2906,pesado,last_entity,topk_estatico,ent_2,,False,malformed,290,"## Contexto do cliente: cust_2906 (top-3 por frequência)
- ent_32 (6 interações) [view, add_to_cart, search], último em ts=1703077010
- ent_38 (6 interações) [search, view, add_to_cart], último em ts=1702947470
- ent_14 (6 interações) [view, support_ticket, search], último em ts=1702712480"
cust_2906,pesado,last_entity,hibrido_sob_demanda,ent_2,,False,malformed,534,"## Contexto do cliente: cust_2906
Canais com atividade encontrada: 2 (app, web)
Resumo de atividade (62 eventos totais): view: 25, add_to_cart: 11, search: 9, purchase: 9, support_ticket: 8

### Entidades mais relevantes (ranqueadas por PageRank personalizado)
- ent_14 (relevância=0.015): 6 eventos [view, support_ticket, search], último em ts=1702712480
- ent_38 (relevância=0.014): 6 eventos [search, view, add_to_cart], último em ts=1702947470
- ent_37 (relevância=0.012): 2 eventos [support_ticket, view], último em ts=1703513930"
cust_2906,pesado,last_entity,sessao_memoria,ent_2,,False,malformed,535,"## Contexto do cliente: cust_2906 (turno 0)
Resumo de atividade (62 eventos totais): view: 25, add_to_cart: 11, search: 9, purchase: 9, support_ticket: 8

- ent_14 (relevância=0.055): estado mais recente = search em ts=1702712480 (havia também interações anteriores registradas)
- ent_32 (relevância=0.044): estado mais recente = add_to_cart em ts=1703077010 (havia também interações anteriores registradas)
- ent_8 (relevância=0.041): estado mais recente = add_to_cart em ts=1703327600 (havia também interações anteriores registradas)"
cust_2906,pesado,last_entity,sessao_memoria_sem_clash,ent_2,,False,malformed,672,"## Contexto do cliente: cust_2906 (turno 0)
Resumo de atividade (62 eventos totais): view: 25, add_to_cart: 11, search: 9, purchase: 9, support_ticket: 8

- ent_14 (relevância=0.055): search em ts=1702712480; support_ticket em ts=1702410890; view em ts=1702125560; support_ticket em ts=1702071260; view em ts=1702042250; view em ts=1701956270
- ent_32 (relevância=0.044): add_to_cart em ts=1703077010; view em ts=1702632560; view em ts=1702363520; view em ts=1701604070; view em ts=1700948660; search em ts=1700395310
- ent_8 (relevância=0.041): add_to_cart em ts=1703327600; search em ts=1702873880; purchase em ts=1702270910; view em ts=1701527510; view em ts=1700732120"
cust_2529,pesado,last_entity,sem_retrieval,ent_38,,False,malformed,64,Nenhuma informação adicional sobre este cliente está disponível.
