customer_id,segment,fact_type,condition,expected_answer,model_answer,correct,verdict,context_n_char
cust_0,leve,support_ticket_count,topk_estatico,1,1,True,correct,243
cust_0,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,510
cust_0,leve,support_ticket_count,sessao_memoria,1,1,True,correct,373
cust_984,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_984,leve,support_ticket_count,contexto_completo,1,1,True,correct,634
cust_984,leve,support_ticket_count,topk_estatico,1,1,True,correct,232
cust_984,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,444
cust_984,leve,support_ticket_count,sessao_memoria,1,1,True,correct,339
cust_217,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_217,leve,support_ticket_count,contexto_completo,1,1,True,correct,503
cust_217,leve,support_ticket_count,topk_estatico,1,1,True,correct,250
cust_217,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,508
cust_217,leve,support_ticket_count,sessao_memoria,1,1,True,correct,402
cust_304,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_304,leve,support_ticket_count,contexto_completo,1,1,True,correct,642
cust_304,leve,support_ticket_count,topk_estatico,1,1,True,correct,254
cust_304,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,492
cust_304,leve,support_ticket_count,sessao_memoria,1,1,True,correct,433
cust_910,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_910,leve,support_ticket_count,contexto_completo,1,1,True,correct,919
cust_910,leve,support_ticket_count,topk_estatico,1,1,True,correct,241
cust_910,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,460
cust_910,leve,support_ticket_count,sessao_memoria,1,1,True,correct,440
cust_972,leve,support_ticket_count,sem_retrieval,2,,False,malformed,64
cust_972,leve,support_ticket_count,contexto_completo,2,2,True,correct,426
cust_972,leve,support_ticket_count,topk_estatico,2,2,True,correct,240
cust_972,leve,support_ticket_count,hibrido_sob_demanda,2,2,True,correct,475
cust_972,leve,support_ticket_count,sessao_memoria,2,2,True,correct,375
cust_211,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_211,leve,support_ticket_count,contexto_completo,1,1,True,correct,636
cust_211,leve,support_ticket_count,topk_estatico,1,1,True,correct,257
cust_211,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,481
cust_211,leve,support_ticket_count,sessao_memoria,1,1,True,correct,439
cust_651,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_651,leve,support_ticket_count,contexto_completo,1,1,True,correct,648
cust_651,leve,support_ticket_count,topk_estatico,1,1,True,correct,252
cust_651,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,488
cust_651,leve,support_ticket_count,sessao_memoria,1,1,True,correct,420
cust_733,leve,support_ticket_count,sem_retrieval,2,,False,malformed,64
cust_733,leve,support_ticket_count,contexto_completo,2,2,True,correct,639
cust_733,leve,support_ticket_count,topk_estatico,2,2,True,correct,233
cust_733,leve,support_ticket_count,hibrido_sob_demanda,2,2,True,correct,493
cust_733,leve,support_ticket_count,sessao_memoria,2,2,True,correct,364
cust_504,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_504,leve,support_ticket_count,contexto_completo,1,1,True,correct,627
cust_504,leve,support_ticket_count,topk_estatico,1,1,True,correct,243
cust_504,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,458
cust_504,leve,support_ticket_count,sessao_memoria,1,1,True,correct,379
cust_757,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_757,leve,support_ticket_count,contexto_completo,1,1,True,correct,355
cust_757,leve,support_ticket_count,topk_estatico,1,1,True,correct,240
cust_757,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,450
cust_757,leve,support_ticket_count,sessao_memoria,1,1,True,correct,355
cust_798,leve,support_ticket_count,sem_retrieval,2,,False,malformed,64
cust_798,leve,support_ticket_count,contexto_completo,2,2,True,correct,635
cust_798,leve,support_ticket_count,topk_estatico,2,2,True,correct,240
cust_798,leve,support_ticket_count,hibrido_sob_demanda,2,2,True,correct,484
cust_798,leve,support_ticket_count,sessao_memoria,2,2,True,correct,388
cust_435,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_435,leve,support_ticket_count,contexto_completo,1,1,True,correct,420
cust_435,leve,support_ticket_count,topk_estatico,1,1,True,correct,242
cust_435,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,441
cust_435,leve,support_ticket_count,sessao_memoria,1,1,True,correct,375
cust_425,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_425,leve,support_ticket_count,contexto_completo,1,1,True,correct,214
cust_425,leve,support_ticket_count,topk_estatico,1,1,True,correct,181
cust_425,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,465
cust_425,leve,support_ticket_count,sessao_memoria,1,1,True,correct,368
cust_868,leve,support_ticket_count,sem_retrieval,1,,False,malformed,64
cust_868,leve,support_ticket_count,contexto_completo,1,1,True,correct,636
cust_868,leve,support_ticket_count,topk_estatico,1,1,True,correct,256
cust_868,leve,support_ticket_count,hibrido_sob_demanda,1,1,True,correct,573
cust_868,leve,support_ticket_count,sessao_memoria,1,1,True,correct,426
cust_475,pesado,support_ticket_count,sem_retrieval,16,,False,malformed,64
cust_475,pesado,support_ticket_count,contexto_completo,16,16,True,correct,8991
cust_475,pesado,support_ticket_count,topk_estatico,16,,False,malformed,287
cust_475,pesado,support_ticket_count,hibrido_sob_demanda,16,16,True,correct,555
cust_475,pesado,support_ticket_count,sessao_memoria,16,16,True,correct,469
cust_531,pesado,support_ticket_count,sem_retrieval,196,,False,malformed,64
cust_531,pesado,support_ticket_count,contexto_completo,196,196,True,correct,8800
cust_531,pesado,support_ticket_count,topk_estatico,196,,False,malformed,292
cust_531,pesado,support_ticket_count,hibrido_sob_demanda,196,196,True,correct,551
cust_531,pesado,support_ticket_count,sessao_memoria,196,196,True,correct,481
cust_518,pesado,support_ticket_count,sem_retrieval,3,,False,malformed,64
cust_518,pesado,support_ticket_count,contexto_completo,3,3,True,correct,7963
cust_518,pesado,support_ticket_count,topk_estatico,3,3,True,correct,288
cust_518,pesado,support_ticket_count,hibrido_sob_demanda,3,3,True,correct,538
cust_518,pesado,support_ticket_count,sessao_memoria,3,3,True,correct,473
cust_705,pesado,support_ticket_count,sem_retrieval,10,,False,malformed,64
cust_705,pesado,support_ticket_count,contexto_completo,10,10,True,correct,8355
cust_705,pesado,support_ticket_count,topk_estatico,10,,False,malformed,287
cust_705,pesado,support_ticket_count,hibrido_sob_demanda,10,10,True,correct,550
cust_705,pesado,support_ticket_count,sessao_memoria,10,10,True,correct,470
cust_661,pesado,support_ticket_count,sem_retrieval,4,,False,malformed,64
cust_661,pesado,support_ticket_count,contexto_completo,4,4,True,correct,3952
cust_661,pesado,support_ticket_count,topk_estatico,4,4,True,correct,301
cust_661,pesado,support_ticket_count,hibrido_sob_demanda,4,4,True,correct,502
cust_661,pesado,support_ticket_count,sessao_memoria,4,4,True,correct,469
cust_532,pesado,support_ticket_count,sem_retrieval,28,,False,malformed,64
cust_532,pesado,support_ticket_count,contexto_completo,28,28,True,correct,8700
cust_532,pesado,support_ticket_count,topk_estatico,28,,False,malformed,289
cust_532,pesado,support_ticket_count,hibrido_sob_demanda,28,28,True,correct,549
cust_532,pesado,support_ticket_count,sessao_memoria,28,28,True,correct,473
cust_810,pesado,support_ticket_count,sem_retrieval,8,,False,malformed,64
cust_810,pesado,support_ticket_count,contexto_completo,8,8,True,correct,7133
cust_810,pesado,support_ticket_count,topk_estatico,8,8,True,correct,296
cust_810,pesado,support_ticket_count,hibrido_sob_demanda,8,8,True,correct,539
cust_810,pesado,support_ticket_count,sessao_memoria,8,8,True,correct,482
cust_847,pesado,support_ticket_count,sem_retrieval,24,,False,malformed,64
cust_847,pesado,support_ticket_count,contexto_completo,24,24,True,correct,8781
cust_847,pesado,support_ticket_count,topk_estatico,24,,False,malformed,297
cust_847,pesado,support_ticket_count,hibrido_sob_demanda,24,,False,malformed,550
cust_847,pesado,support_ticket_count,sessao_memoria,24,,False,malformed,475
cust_499,pesado,support_ticket_count,sem_retrieval,8,,False,malformed,64
cust_499,pesado,support_ticket_count,contexto_completo,8,8,True,correct,7874
cust_499,pesado,support_ticket_count,topk_estatico,8,8,True,correct,280
cust_499,pesado,support_ticket_count,hibrido_sob_demanda,8,8,True,correct,566
cust_499,pesado,support_ticket_count,sessao_memoria,8,8,True,correct,467
cust_305,pesado,support_ticket_count,sem_retrieval,3,,False,malformed,64
cust_305,pesado,support_ticket_count,contexto_completo,3,3,True,correct,4455
cust_305,pesado,support_ticket_count,topk_estatico,3,3,True,correct,275
cust_305,pesado,support_ticket_count,hibrido_sob_demanda,3,3,True,correct,561
cust_305,pesado,support_ticket_count,sessao_memoria,3,3,True,correct,467
cust_441,pesado,support_ticket_count,sem_retrieval,8,,False,malformed,64
cust_441,pesado,support_ticket_count,contexto_completo,8,8,True,correct,6722
cust_441,pesado,support_ticket_count,topk_estatico,8,,False,malformed,289
cust_441,pesado,support_ticket_count,hibrido_sob_demanda,8,8,True,correct,537
cust_441,pesado,support_ticket_count,sessao_memoria,8,8,True,correct,472
cust_69,pesado,support_ticket_count,sem_retrieval,14,,False,malformed,64
cust_69,pesado,support_ticket_count,contexto_completo,14,14,True,correct,8751
cust_69,pesado,support_ticket_count,topk_estatico,14,14,True,correct,293
cust_69,pesado,support_ticket_count,hibrido_sob_demanda,14,14,True,correct,549
cust_69,pesado,support_ticket_count,sessao_memoria,14,14,True,correct,479
cust_498,pesado,support_ticket_count,sem_retrieval,5,,False,malformed,64
cust_498,pesado,support_ticket_count,contexto_completo,5,5,True,correct,4482
cust_498,pesado,support_ticket_count,topk_estatico,5,5,True,correct,288
cust_498,pesado,support_ticket_count,hibrido_sob_demanda,5,5,True,correct,525
cust_498,pesado,support_ticket_count,sessao_memoria,5,5,True,correct,473
cust_932,pesado,support_ticket_count,sem_retrieval,7,,False,malformed,64
cust_932,pesado,support_ticket_count,contexto_completo,7,7,True,correct,6128
cust_932,pesado,support_ticket_count,topk_estatico,7,7,True,correct,289
cust_932,pesado,support_ticket_count,hibrido_sob_demanda,7,7,True,correct,549
cust_932,pesado,support_ticket_count,sessao_memoria,7,7,True,correct,462
cust_154,pesado,support_ticket_count,sem_retrieval,4,,False,malformed,64
cust_154,pesado,support_ticket_count,contexto_completo,4,4,True,correct,6090
cust_154,pesado,support_ticket_count,topk_estatico,4,4,True,correct,283
cust_154,pesado,support_ticket_count,hibrido_sob_demanda,4,4,True,correct,554
cust_154,pesado,support_ticket_count,sessao_memoria,4,4,True,correct,462
cust_446,pesado,support_ticket_count,sem_retrieval,11,,False,malformed,64
cust_446,pesado,support_ticket_count,contexto_completo,11,11,True,correct,7760
cust_446,pesado,support_ticket_count,topk_estatico,11,,False,malformed,289
cust_446,pesado,support_ticket_count,hibrido_sob_demanda,11,11,True,correct,546
cust_446,pesado,support_ticket_count,sessao_memoria,11,11,True,correct,469
cust_261,pesado,support_ticket_count,sem_retrieval,10,,False,malformed,64
cust_261,pesado,support_ticket_count,contexto_completo,10,10,True,correct,8669
cust_261,pesado,support_ticket_count,topk_estatico,10,,False,malformed,287
cust_261,pesado,support_ticket_count,hibrido_sob_demanda,10,10,True,correct,545
cust_261,pesado,support_ticket_count,sessao_memoria,10,10,True,correct,468
cust_675,pesado,support_ticket_count,sem_retrieval,9,,False,malformed,64
cust_675,pesado,support_ticket_count,contexto_completo,9,9,True,correct,3087
cust_675,pesado,support_ticket_count,topk_estatico,9,9,True,correct,288
cust_675,pesado,support_ticket_count,hibrido_sob_demanda,9,9,True,correct,535
cust_675,pesado,support_ticket_count,sessao_memoria,9,9,True,correct,465
cust_390,pesado,support_ticket_count,sem_retrieval,18,,False,malformed,64
cust_390,pesado,support_ticket_count,contexto_completo,18,18,True,correct,9114
cust_390,pesado,support_ticket_count,topk_estatico,18,,False,malformed,302
cust_390,pesado,support_ticket_count,hibrido_sob_demanda,18,18,True,correct,565
cust_390,pesado,support_ticket_count,sessao_memoria,18,18,True,correct,466
cust_11,pesado,support_ticket_count,sem_retrieval,5,,False,malformed,64
cust_11,pesado,support_ticket_count,contexto_completo,5,5,True,correct,1221
cust_11,pesado,support_ticket_count,topk_estatico,5,5,True,correct,267
cust_11,pesado,support_ticket_count,hibrido_sob_demanda,5,5,True,correct,514
cust_11,pesado,support_ticket_count,sessao_memoria,5,5,True,correct,463
